DateTime,Day,Date,Time,load_kwh
2024-01-28 01:00:00,Sunday,28 Jan 2024,01:00,330.21
2024-01-28 02:00:00,Sunday,28 Jan 2024,02:00,329.6
2024-01-28 03:00:00,Sunday,28 Jan 2024,03:00,747.43
2024-01-28 04:00:00,Sunday,28 Jan 2024,04:00,319.97
2024-01-28 05:00:00,Sunday,28 Jan 2024,05:00,327.51
2024-01-28 06:00:00,Sunday,28 Jan 2024,06:00,327.53
2024-01-28 07:00:00,Sunday,28 Jan 2024,07:00,318.91
2024-01-28 08:00:00,Sunday,28 Jan 2024,08:00,317.99
2024-01-28 09:00:00,Sunday,28 Jan 2024,09:00,323.09
2024-01-28 10:00:00,Sunday,28 Jan 2024,10:00,316.05
2024-01-28 11:00:00,Sunday,28 Jan 2024,11:00,317.73
2024-01-28 12:00:00,Sunday,28 Jan 2024,12:00,327.39
2024-01-28 13:00:00,Sunday,28 Jan 2024,13:00,320.66
2024-01-28 14:00:00,Sunday,28 Jan 2024,14:00,322.67
2024-01-28 15:00:00,Sunday,28 Jan 2024,15:00,325.78
2024-01-28 16:00:00,Sunday,28 Jan 2024,16:00,318.87
2024-01-28 17:00:00,Sunday,28 Jan 2024,17:00,333.45
2024-01-28 18:00:00,Sunday,28 Jan 2024,18:00,329.29
2024-01-28 19:00:00,Sunday,28 Jan 2024,19:00,322.57
2024-01-28 20:00:00,Sunday,28 Jan 2024,20:00,319.57
2024-01-28 21:00:00,Sunday,28 Jan 2024,21:00,322.2
2024-01-28 22:00:00,Sunday,28 Jan 2024,22:00,319.68
2024-01-28 23:00:00,Sunday,28 Jan 2024,23:00,322.82
2024-01-29 00:00:00,Monday,29 Jan 2024,00:00,323.35
2024-01-29 01:00:00,Monday,29 Jan 2024,01:00,324.47
2024-01-29 02:00:00,Monday,29 Jan 2024,02:00,320.96
2024-01-29 03:00:00,Monday,29 Jan 2024,03:00,744.15
2024-01-29 04:00:00,Monday,29 Jan 2024,04:00,326.85
2024-01-29 05:00:00,Monday,29 Jan 2024,05:00,322.22
2024-01-29 06:00:00,Monday,29 Jan 2024,06:00,321.64
2024-01-29 07:00:00,Monday,29 Jan 2024,07:00,319.9
2024-01-29 08:00:00,Monday,29 Jan 2024,08:00,322.24
2024-01-29 09:00:00,Monday,29 Jan 2024,09:00,321.13
2024-01-29 10:00:00,Monday,29 Jan 2024,10:00,312.9
2024-01-29 11:00:00,Monday,29 Jan 2024,11:00,317.88
2024-01-29 12:00:00,Monday,29 Jan 2024,12:00,318.63
2024-01-29 13:00:00,Monday,29 Jan 2024,13:00,322.64
2024-01-29 14:00:00,Monday,29 Jan 2024,14:00,320.04
2024-01-29 15:00:00,Monday,29 Jan 2024,15:00,319.02
2024-01-29 16:00:00,Monday,29 Jan 2024,16:00,321.34
2024-01-29 17:00:00,Monday,29 Jan 2024,17:00,323.02
2024-01-29 18:00:00,Monday,29 Jan 2024,18:00,318.0
2024-01-29 19:00:00,Monday,29 Jan 2024,19:00,316.97
2024-01-29 20:00:00,Monday,29 Jan 2024,20:00,322.0
2024-01-29 21:00:00,Monday,29 Jan 2024,21:00,321.36
2024-01-29 22:00:00,Monday,29 Jan 2024,22:00,323.2
2024-01-29 23:00:00,Monday,29 Jan 2024,23:00,327.29
2024-01-30 00:00:00,Tuesday,30 Jan 2024,00:00,328.21
2024-01-30 01:00:00,Tuesday,30 Jan 2024,01:00,325.97
2024-01-30 02:00:00,Tuesday,30 Jan 2024,02:00,330.22
2024-01-30 03:00:00,Tuesday,30 Jan 2024,03:00,721.64
2024-01-30 04:00:00,Tuesday,30 Jan 2024,04:00,324.95
2024-01-30 05:00:00,Tuesday,30 Jan 2024,05:00,322.9
2024-01-30 06:00:00,Tuesday,30 Jan 2024,06:00,322.5
2024-01-30 07:00:00,Tuesday,30 Jan 2024,07:00,332.4
2024-01-30 08:00:00,Tuesday,30 Jan 2024,08:00,325.61
2024-01-30 09:00:00,Tuesday,30 Jan 2024,09:00,316.19
2024-01-30 10:00:00,Tuesday,30 Jan 2024,10:00,321.3
2024-01-30 11:00:00,Tuesday,30 Jan 2024,11:00,319.81
2024-01-30 12:00:00,Tuesday,30 Jan 2024,12:00,318.84
2024-01-30 13:00:00,Tuesday,30 Jan 2024,13:00,315.89
2024-01-30 14:00:00,Tuesday,30 Jan 2024,14:00,319.17
2024-01-30 15:00:00,Tuesday,30 Jan 2024,15:00,320.16
2024-01-30 16:00:00,Tuesday,30 Jan 2024,16:00,321.08
2024-01-30 17:00:00,Tuesday,30 Jan 2024,17:00,317.81
2024-01-30 18:00:00,Tuesday,30 Jan 2024,18:00,320.45
2024-01-30 19:00:00,Tuesday,30 Jan 2024,19:00,314.76
2024-01-30 20:00:00,Tuesday,30 Jan 2024,20:00,316.15
2024-01-30 21:00:00,Tuesday,30 Jan 2024,21:00,322.81
2024-01-30 22:00:00,Tuesday,30 Jan 2024,22:00,313.05
2024-01-30 23:00:00,Tuesday,30 Jan 2024,23:00,323.3
2024-01-31 00:00:00,Wednesday,31 Jan 2024,00:00,329.09
2024-01-31 01:00:00,Wednesday,31 Jan 2024,01:00,328.52
2024-01-31 02:00:00,Wednesday,31 Jan 2024,02:00,317.44
2024-01-31 03:00:00,Wednesday,31 Jan 2024,03:00,715.63
2024-01-31 04:00:00,Wednesday,31 Jan 2024,04:00,323.41
2024-01-31 05:00:00,Wednesday,31 Jan 2024,05:00,321.62
2024-01-31 06:00:00,Wednesday,31 Jan 2024,06:00,322.89
2024-01-31 07:00:00,Wednesday,31 Jan 2024,07:00,327.04
2024-01-31 08:00:00,Wednesday,31 Jan 2024,08:00,333.59
2024-01-31 09:00:00,Wednesday,31 Jan 2024,09:00,320.38
2024-01-31 10:00:00,Wednesday,31 Jan 2024,10:00,315.82
2024-01-31 11:00:00,Wednesday,31 Jan 2024,11:00,322.9
2024-01-31 12:00:00,Wednesday,31 Jan 2024,12:00,323.26
2024-01-31 13:00:00,Wednesday,31 Jan 2024,13:00,326.25
2024-01-31 14:00:00,Wednesday,31 Jan 2024,14:00,317.71
2024-01-31 15:00:00,Wednesday,31 Jan 2024,15:00,326.28
2024-01-31 16:00:00,Wednesday,31 Jan 2024,16:00,325.01
2024-01-31 17:00:00,Wednesday,31 Jan 2024,17:00,316.76
2024-01-31 18:00:00,Wednesday,31 Jan 2024,18:00,320.58
2024-01-31 19:00:00,Wednesday,31 Jan 2024,19:00,321.45
2024-01-31 20:00:00,Wednesday,31 Jan 2024,20:00,315.72
2024-01-31 21:00:00,Wednesday,31 Jan 2024,21:00,321.73
2024-01-31 22:00:00,Wednesday,31 Jan 2024,22:00,326.68
2024-01-31 23:00:00,Wednesday,31 Jan 2024,23:00,323.9
2024-02-01 00:00:00,Thursday,01 Feb 2024,00:00,329.45
2024-02-01 01:00:00,Thursday,01 Feb 2024,01:00,322.8
2024-02-01 02:00:00,Thursday,01 Feb 2024,02:00,320.21
2024-02-01 03:00:00,Thursday,01 Feb 2024,03:00,723.67
2024-02-01 04:00:00,Thursday,01 Feb 2024,04:00,327.44
2024-02-01 05:00:00,Thursday,01 Feb 2024,05:00,327.55
2024-02-01 09:00:00,Thursday,01 Feb 2024,09:00,319.37
2024-02-01 10:00:00,Thursday,01 Feb 2024,10:00,324.37
2024-02-01 11:00:00,Thursday,01 Feb 2024,11:00,325.87
2024-02-01 12:00:00,Thursday,01 Feb 2024,12:00,320.29
2024-02-01 13:00:00,Thursday,01 Feb 2024,13:00,325.67
2024-02-01 14:00:00,Thursday,01 Feb 2024,14:00,320.48
2024-02-01 15:00:00,Thursday,01 Feb 2024,15:00,326.83
2024-02-01 16:00:00,Thursday,01 Feb 2024,16:00,328.83
2024-02-01 17:00:00,Thursday,01 Feb 2024,17:00,325.12
2024-02-01 18:00:00,Thursday,01 Feb 2024,18:00,322.44
2024-02-01 19:00:00,Thursday,01 Feb 2024,19:00,325.62
2024-02-01 20:00:00,Thursday,01 Feb 2024,20:00,317.24
2024-02-01 21:00:00,Thursday,01 Feb 2024,21:00,321.13
2024-02-01 22:00:00,Thursday,01 Feb 2024,22:00,327.9
2024-02-01 23:00:00,Thursday,01 Feb 2024,23:00,329.36
2024-02-02 00:00:00,Friday,02 Feb 2024,00:00,329.33
2024-02-02 01:00:00,Friday,02 Feb 2024,01:00,337.49
2024-02-02 02:00:00,Friday,02 Feb 2024,02:00,320.23
2024-02-02 03:00:00,Friday,02 Feb 2024,03:00,749.52
2024-02-02 04:00:00,Friday,02 Feb 2024,04:00,331.27
2024-02-02 05:00:00,Friday,02 Feb 2024,05:00,326.17
2024-02-02 06:00:00,Friday,02 Feb 2024,06:00,323.95
2024-02-02 07:00:00,Friday,02 Feb 2024,07:00,329.9
2024-02-02 08:00:00,Friday,02 Feb 2024,08:00,326.29
2024-02-02 09:00:00,Friday,02 Feb 2024,09:00,329.83
2024-02-02 10:00:00,Friday,02 Feb 2024,10:00,323.05
2024-02-02 11:00:00,Friday,02 Feb 2024,11:00,320.32
2024-02-02 12:00:00,Friday,02 Feb 2024,12:00,324.41
2024-02-02 13:00:00,Friday,02 Feb 2024,13:00,319.02
2024-02-02 14:00:00,Friday,02 Feb 2024,14:00,331.66
2024-02-02 15:00:00,Friday,02 Feb 2024,15:00,330.7
2024-02-02 16:00:00,Friday,02 Feb 2024,16:00,327.77
2024-02-02 17:00:00,Friday,02 Feb 2024,17:00,327.13
2024-02-02 18:00:00,Friday,02 Feb 2024,18:00,325.01
2024-02-02 19:00:00,Friday,02 Feb 2024,19:00,321.74
2024-02-02 20:00:00,Friday,02 Feb 2024,20:00,321.0
2024-02-02 21:00:00,Friday,02 Feb 2024,21:00,326.7
2024-02-02 22:00:00,Friday,02 Feb 2024,22:00,320.68
2024-02-02 23:00:00,Friday,02 Feb 2024,23:00,331.95
2024-02-03 00:00:00,Saturday,03 Feb 2024,00:00,325.77
2024-02-03 01:00:00,Saturday,03 Feb 2024,01:00,328.42
2024-02-03 02:00:00,Saturday,03 Feb 2024,02:00,326.3
2024-02-03 03:00:00,Saturday,03 Feb 2024,03:00,712.87
2024-02-03 04:00:00,Saturday,03 Feb 2024,04:00,320.13
2024-02-03 05:00:00,Saturday,03 Feb 2024,05:00,325.16
2024-02-03 06:00:00,Saturday,03 Feb 2024,06:00,320.68
2024-02-03 07:00:00,Saturday,03 Feb 2024,07:00,319.58
2024-02-03 08:00:00,Saturday,03 Feb 2024,08:00,322.45
2024-02-03 09:00:00,Saturday,03 Feb 2024,09:00,325.02
2024-02-03 10:00:00,Saturday,03 Feb 2024,10:00,323.62
2024-02-03 11:00:00,Saturday,03 Feb 2024,11:00,320.01
2024-02-03 12:00:00,Saturday,03 Feb 2024,12:00,319.1
2024-02-03 13:00:00,Saturday,03 Feb 2024,13:00,319.67
2024-02-03 14:00:00,Saturday,03 Feb 2024,14:00,321.52
2024-02-03 15:00:00,Saturday,03 Feb 2024,15:00,322.21
2024-02-03 16:00:00,Saturday,03 Feb 2024,16:00,321.13
2024-02-03 17:00:00,Saturday,03 Feb 2024,17:00,319.34
2024-02-03 18:00:00,Saturday,03 Feb 2024,18:00,323.96
2024-02-03 19:00:00,Saturday,03 Feb 2024,19:00,322.7
2024-02-03 20:00:00,Saturday,03 Feb 2024,20:00,328.16
2024-02-03 21:00:00,Saturday,03 Feb 2024,21:00,322.92
2024-02-03 22:00:00,Saturday,03 Feb 2024,22:00,321.71
2024-02-03 23:00:00,Saturday,03 Feb 2024,23:00,327.37
2024-02-04 00:00:00,Sunday,04 Feb 2024,00:00,325.07
2024-02-04 01:00:00,Sunday,04 Feb 2024,01:00,325.13
2024-02-04 02:00:00,Sunday,04 Feb 2024,02:00,320.94
2024-02-04 03:00:00,Sunday,04 Feb 2024,03:00,729.36
2024-02-04 04:00:00,Sunday,04 Feb 2024,04:00,324.42
2024-02-04 05:00:00,Sunday,04 Feb 2024,05:00,324.0
2024-02-04 06:00:00,Sunday,04 Feb 2024,06:00,318.12
2024-02-04 07:00:00,Sunday,04 Feb 2024,07:00,319.97
2024-02-04 08:00:00,Sunday,04 Feb 2024,08:00,315.63
2024-02-04 09:00:00,Sunday,04 Feb 2024,09:00,319.67
2024-02-04 10:00:00,Sunday,04 Feb 2024,10:00,326.81
2024-02-04 11:00:00,Sunday,04 Feb 2024,11:00,326.36
2024-02-04 12:00:00,Sunday,04 Feb 2024,12:00,330.0
2024-02-04 13:00:00,Sunday,04 Feb 2024,13:00,315.3
2024-02-04 14:00:00,Sunday,04 Feb 2024,14:00,319.06
2024-02-04 15:00:00,Sunday,04 Feb 2024,15:00,320.78
2024-02-04 16:00:00,Sunday,04 Feb 2024,16:00,329.78
2024-02-04 17:00:00,Sunday,04 Feb 2024,17:00,317.73
2024-02-04 18:00:00,Sunday,04 Feb 2024,18:00,323.68
2024-02-04 19:00:00,Sunday,04 Feb 2024,19:00,325.83
2024-02-04 20:00:00,Sunday,04 Feb 2024,20:00,313.84
2024-02-04 21:00:00,Sunday,04 Feb 2024,21:00,320.87
2024-02-04 22:00:00,Sunday,04 Feb 2024,22:00,321.01
2024-02-04 23:00:00,Sunday,04 Feb 2024,23:00,323.04
2024-02-05 00:00:00,Monday,05 Feb 2024,00:00,316.12
2024-02-05 01:00:00,Monday,05 Feb 2024,01:00,323.08
2024-02-05 02:00:00,Monday,05 Feb 2024,02:00,324.95
2024-02-05 03:00:00,Monday,05 Feb 2024,03:00,722.73
2024-02-05 04:00:00,Monday,05 Feb 2024,04:00,319.68
2024-02-05 05:00:00,Monday,05 Feb 2024,05:00,326.47
2024-02-05 06:00:00,Monday,05 Feb 2024,06:00,308.85
2024-02-05 07:00:00,Monday,05 Feb 2024,07:00,316.11
2024-02-05 08:00:00,Monday,05 Feb 2024,08:00,317.45
2024-02-05 09:00:00,Monday,05 Feb 2024,09:00,318.5
2024-02-05 10:00:00,Monday,05 Feb 2024,10:00,320.98
2024-02-05 11:00:00,Monday,05 Feb 2024,11:00,319.96
2024-02-05 12:00:00,Monday,05 Feb 2024,12:00,322.41
2024-02-05 13:00:00,Monday,05 Feb 2024,13:00,313.93
2024-02-05 14:00:00,Monday,05 Feb 2024,14:00,321.41
2024-02-05 15:00:00,Monday,05 Feb 2024,15:00,319.18
2024-02-05 16:00:00,Monday,05 Feb 2024,16:00,323.61
2024-02-05 17:00:00,Monday,05 Feb 2024,17:00,316.98
2024-02-05 18:00:00,Monday,05 Feb 2024,18:00,313.13
2024-02-05 19:00:00,Monday,05 Feb 2024,19:00,321.21
2024-02-05 20:00:00,Monday,05 Feb 2024,20:00,320.6
2024-02-05 21:00:00,Monday,05 Feb 2024,21:00,852.02
2024-02-06 14:00:00,Tuesday,06 Feb 2024,14:00,329.81
2024-02-06 15:00:00,Tuesday,06 Feb 2024,15:00,324.32
2024-02-06 16:00:00,Tuesday,06 Feb 2024,16:00,326.11
2024-02-06 17:00:00,Tuesday,06 Feb 2024,17:00,315.68
2024-02-06 18:00:00,Tuesday,06 Feb 2024,18:00,329.57
2024-02-06 19:00:00,Tuesday,06 Feb 2024,19:00,320.35
2024-02-06 20:00:00,Tuesday,06 Feb 2024,20:00,321.95
2024-02-06 21:00:00,Tuesday,06 Feb 2024,21:00,320.51
2024-02-06 22:00:00,Tuesday,06 Feb 2024,22:00,324.56
2024-02-06 23:00:00,Tuesday,06 Feb 2024,23:00,320.64
2024-02-07 00:00:00,Wednesday,07 Feb 2024,00:00,329.5
2024-02-07 01:00:00,Wednesday,07 Feb 2024,01:00,328.69
2024-02-07 02:00:00,Wednesday,07 Feb 2024,02:00,382.99
2024-02-07 19:00:00,Wednesday,07 Feb 2024,19:00,329.17
2024-02-07 20:00:00,Wednesday,07 Feb 2024,20:00,327.12
2024-02-07 21:00:00,Wednesday,07 Feb 2024,21:00,318.36
2024-02-07 22:00:00,Wednesday,07 Feb 2024,22:00,322.17
2024-02-07 23:00:00,Wednesday,07 Feb 2024,23:00,320.84
2024-02-08 00:00:00,Thursday,08 Feb 2024,00:00,315.93
2024-02-08 01:00:00,Thursday,08 Feb 2024,01:00,327.02
2024-02-08 02:00:00,Thursday,08 Feb 2024,02:00,324.44
2024-02-08 03:00:00,Thursday,08 Feb 2024,03:00,705.59
2024-02-08 04:00:00,Thursday,08 Feb 2024,04:00,317.87
2024-02-08 05:00:00,Thursday,08 Feb 2024,05:00,239.69
2024-02-08 06:00:00,Thursday,08 Feb 2024,06:00,318.88
2024-02-08 07:00:00,Thursday,08 Feb 2024,07:00,324.59
2024-02-08 08:00:00,Thursday,08 Feb 2024,08:00,319.14
2024-02-08 09:00:00,Thursday,08 Feb 2024,09:00,317.97
2024-02-08 10:00:00,Thursday,08 Feb 2024,10:00,315.48
2024-02-08 11:00:00,Thursday,08 Feb 2024,11:00,322.3
2024-02-08 12:00:00,Thursday,08 Feb 2024,12:00,323.9
2024-02-08 13:00:00,Thursday,08 Feb 2024,13:00,320.39
2024-02-08 14:00:00,Thursday,08 Feb 2024,14:00,317.53
2024-02-08 15:00:00,Thursday,08 Feb 2024,15:00,323.97
2024-02-08 16:00:00,Thursday,08 Feb 2024,16:00,323.12
2024-02-08 17:00:00,Thursday,08 Feb 2024,17:00,327.98
2024-02-08 18:00:00,Thursday,08 Feb 2024,18:00,325.21
2024-02-08 19:00:00,Thursday,08 Feb 2024,19:00,318.54
2024-02-08 20:00:00,Thursday,08 Feb 2024,20:00,318.98
2024-02-08 21:00:00,Thursday,08 Feb 2024,21:00,325.49
2024-02-08 22:00:00,Thursday,08 Feb 2024,22:00,322.92
2024-02-08 23:00:00,Thursday,08 Feb 2024,23:00,330.73
2024-02-09 00:00:00,Friday,09 Feb 2024,00:00,324.74
2024-02-09 01:00:00,Friday,09 Feb 2024,01:00,317.39
2024-02-09 02:00:00,Friday,09 Feb 2024,02:00,324.69
2024-02-09 03:00:00,Friday,09 Feb 2024,03:00,724.75
2024-02-09 04:00:00,Friday,09 Feb 2024,04:00,323.15
2024-02-09 05:00:00,Friday,09 Feb 2024,05:00,326.65
2024-02-09 06:00:00,Friday,09 Feb 2024,06:00,326.15
2024-02-09 07:00:00,Friday,09 Feb 2024,07:00,324.53
2024-02-09 08:00:00,Friday,09 Feb 2024,08:00,310.13
2024-02-09 09:00:00,Friday,09 Feb 2024,09:00,302.09
2024-02-09 10:00:00,Friday,09 Feb 2024,10:00,316.08
2024-02-09 11:00:00,Friday,09 Feb 2024,11:00,317.04
2024-02-09 12:00:00,Friday,09 Feb 2024,12:00,324.47
2024-02-09 13:00:00,Friday,09 Feb 2024,13:00,316.78
2024-02-09 14:00:00,Friday,09 Feb 2024,14:00,321.03
2024-02-09 15:00:00,Friday,09 Feb 2024,15:00,320.4
2024-02-09 16:00:00,Friday,09 Feb 2024,16:00,321.34
2024-02-09 17:00:00,Friday,09 Feb 2024,17:00,326.92
2024-02-09 18:00:00,Friday,09 Feb 2024,18:00,323.69
2024-02-09 19:00:00,Friday,09 Feb 2024,19:00,312.65
2024-02-09 20:00:00,Friday,09 Feb 2024,20:00,323.58
2024-02-09 21:00:00,Friday,09 Feb 2024,21:00,322.53
2024-02-09 22:00:00,Friday,09 Feb 2024,22:00,321.15
2024-02-09 23:00:00,Friday,09 Feb 2024,23:00,328.38
2024-02-10 00:00:00,Saturday,10 Feb 2024,00:00,326.57
2024-02-10 01:00:00,Saturday,10 Feb 2024,01:00,326.37
2024-02-10 02:00:00,Saturday,10 Feb 2024,02:00,325.52
2024-02-10 03:00:00,Saturday,10 Feb 2024,03:00,732.84
2024-02-10 04:00:00,Saturday,10 Feb 2024,04:00,319.01
2024-02-10 05:00:00,Saturday,10 Feb 2024,05:00,326.46
2024-02-10 06:00:00,Saturday,10 Feb 2024,06:00,324.95
2024-02-10 07:00:00,Saturday,10 Feb 2024,07:00,328.36
2024-02-10 08:00:00,Saturday,10 Feb 2024,08:00,326.94
2024-02-10 09:00:00,Saturday,10 Feb 2024,09:00,321.78
2024-02-10 10:00:00,Saturday,10 Feb 2024,10:00,322.76
2024-02-10 11:00:00,Saturday,10 Feb 2024,11:00,316.36
2024-02-10 12:00:00,Saturday,10 Feb 2024,12:00,325.46
2024-02-10 13:00:00,Saturday,10 Feb 2024,13:00,330.67
2024-02-10 14:00:00,Saturday,10 Feb 2024,14:00,323.94
2024-02-10 15:00:00,Saturday,10 Feb 2024,15:00,323.2
2024-02-10 16:00:00,Saturday,10 Feb 2024,16:00,328.22
2024-02-10 17:00:00,Saturday,10 Feb 2024,17:00,326.59
2024-02-10 18:00:00,Saturday,10 Feb 2024,18:00,323.53
2024-02-10 19:00:00,Saturday,10 Feb 2024,19:00,323.47
2024-02-10 20:00:00,Saturday,10 Feb 2024,20:00,329.17
2024-02-10 21:00:00,Saturday,10 Feb 2024,21:00,328.47
2024-02-10 22:00:00,Saturday,10 Feb 2024,22:00,325.84
2024-02-10 23:00:00,Saturday,10 Feb 2024,23:00,324.75
2024-02-11 00:00:00,Sunday,11 Feb 2024,00:00,337.55
2024-02-11 01:00:00,Sunday,11 Feb 2024,01:00,332.67
2024-02-11 02:00:00,Sunday,11 Feb 2024,02:00,329.41
2024-02-11 03:00:00,Sunday,11 Feb 2024,03:00,746.6
2024-02-11 04:00:00,Sunday,11 Feb 2024,04:00,324.52
2024-02-11 05:00:00,Sunday,11 Feb 2024,05:00,335.05
2024-02-11 06:00:00,Sunday,11 Feb 2024,06:00,320.8
2024-02-11 07:00:00,Sunday,11 Feb 2024,07:00,327.87
2024-02-11 08:00:00,Sunday,11 Feb 2024,08:00,325.53
2024-02-11 09:00:00,Sunday,11 Feb 2024,09:00,322.71
2024-02-11 10:00:00,Sunday,11 Feb 2024,10:00,320.57
2024-02-11 11:00:00,Sunday,11 Feb 2024,11:00,319.46
2024-02-11 12:00:00,Sunday,11 Feb 2024,12:00,325.25
2024-02-11 13:00:00,Sunday,11 Feb 2024,13:00,325.66
2024-02-11 14:00:00,Sunday,11 Feb 2024,14:00,324.37
2024-02-11 15:00:00,Sunday,11 Feb 2024,15:00,325.6
2024-02-11 16:00:00,Sunday,11 Feb 2024,16:00,329.64
2024-02-11 17:00:00,Sunday,11 Feb 2024,17:00,335.8
2024-02-11 18:00:00,Sunday,11 Feb 2024,18:00,330.25
2024-02-11 19:00:00,Sunday,11 Feb 2024,19:00,323.57
2024-02-11 20:00:00,Sunday,11 Feb 2024,20:00,323.55
2024-02-11 21:00:00,Sunday,11 Feb 2024,21:00,322.11
2024-02-11 22:00:00,Sunday,11 Feb 2024,22:00,321.16
2024-02-11 23:00:00,Sunday,11 Feb 2024,23:00,324.82
2024-02-12 00:00:00,Monday,12 Feb 2024,00:00,325.77
2024-02-12 01:00:00,Monday,12 Feb 2024,01:00,324.47
2024-02-12 02:00:00,Monday,12 Feb 2024,02:00,325.24
2024-02-12 03:00:00,Monday,12 Feb 2024,03:00,741.29
2024-02-12 04:00:00,Monday,12 Feb 2024,04:00,328.99
2024-02-12 05:00:00,Monday,12 Feb 2024,05:00,322.65
2024-02-12 06:00:00,Monday,12 Feb 2024,06:00,316.31
2024-02-12 07:00:00,Monday,12 Feb 2024,07:00,319.02
2024-02-12 08:00:00,Monday,12 Feb 2024,08:00,315.33
2024-02-12 09:00:00,Monday,12 Feb 2024,09:00,313.87
2024-02-12 10:00:00,Monday,12 Feb 2024,10:00,324.37
2024-02-12 11:00:00,Monday,12 Feb 2024,11:00,317.82
2024-02-12 12:00:00,Monday,12 Feb 2024,12:00,319.52
2024-02-12 13:00:00,Monday,12 Feb 2024,13:00,315.06
2024-02-12 14:00:00,Monday,12 Feb 2024,14:00,319.83
2024-02-12 15:00:00,Monday,12 Feb 2024,15:00,312.29
2024-02-12 16:00:00,Monday,12 Feb 2024,16:00,325.73
2024-02-12 17:00:00,Monday,12 Feb 2024,17:00,320.06
2024-02-12 18:00:00,Monday,12 Feb 2024,18:00,328.49
2024-02-12 19:00:00,Monday,12 Feb 2024,19:00,328.17
2024-02-12 20:00:00,Monday,12 Feb 2024,20:00,320.74
2024-02-12 21:00:00,Monday,12 Feb 2024,21:00,325.13
2024-02-12 22:00:00,Monday,12 Feb 2024,22:00,317.29
2024-02-12 23:00:00,Monday,12 Feb 2024,23:00,319.94
2024-02-13 00:00:00,Tuesday,13 Feb 2024,00:00,331.77
2024-02-13 01:00:00,Tuesday,13 Feb 2024,01:00,329.14
2024-02-13 02:00:00,Tuesday,13 Feb 2024,02:00,324.52
2024-02-13 03:00:00,Tuesday,13 Feb 2024,03:00,742.3
2024-02-13 04:00:00,Tuesday,13 Feb 2024,04:00,330.34
2024-02-13 05:00:00,Tuesday,13 Feb 2024,05:00,323.32
2024-02-13 06:00:00,Tuesday,13 Feb 2024,06:00,321.81
2024-02-13 07:00:00,Tuesday,13 Feb 2024,07:00,321.27
2024-02-13 08:00:00,Tuesday,13 Feb 2024,08:00,325.53
2024-02-13 09:00:00,Tuesday,13 Feb 2024,09:00,317.04
2024-02-13 10:00:00,Tuesday,13 Feb 2024,10:00,316.21
2024-02-13 11:00:00,Tuesday,13 Feb 2024,11:00,327.51
2024-02-13 12:00:00,Tuesday,13 Feb 2024,12:00,312.88
2024-02-13 13:00:00,Tuesday,13 Feb 2024,13:00,322.7
2024-02-13 14:00:00,Tuesday,13 Feb 2024,14:00,326.06
2024-02-13 15:00:00,Tuesday,13 Feb 2024,15:00,328.2
2024-02-13 16:00:00,Tuesday,13 Feb 2024,16:00,319.73
2024-02-13 17:00:00,Tuesday,13 Feb 2024,17:00,325.27
2024-02-13 18:00:00,Tuesday,13 Feb 2024,18:00,320.65
2024-02-13 19:00:00,Tuesday,13 Feb 2024,19:00,319.68
2024-02-13 20:00:00,Tuesday,13 Feb 2024,20:00,317.52
2024-02-13 21:00:00,Tuesday,13 Feb 2024,21:00,324.36
2024-02-13 22:00:00,Tuesday,13 Feb 2024,22:00,324.18
2024-02-13 23:00:00,Tuesday,13 Feb 2024,23:00,326.07
2024-02-14 00:00:00,Wednesday,14 Feb 2024,00:00,321.68
2024-02-14 01:00:00,Wednesday,14 Feb 2024,01:00,326.67
2024-02-14 02:00:00,Wednesday,14 Feb 2024,02:00,326.73
2024-02-14 03:00:00,Wednesday,14 Feb 2024,03:00,722.47
2024-02-14 04:00:00,Wednesday,14 Feb 2024,04:00,323.74
2024-02-14 05:00:00,Wednesday,14 Feb 2024,05:00,321.55
2024-02-14 06:00:00,Wednesday,14 Feb 2024,06:00,324.97
2024-02-14 07:00:00,Wednesday,14 Feb 2024,07:00,318.77
2024-02-14 08:00:00,Wednesday,14 Feb 2024,08:00,321.67
2024-02-14 09:00:00,Wednesday,14 Feb 2024,09:00,315.43
2024-02-14 10:00:00,Wednesday,14 Feb 2024,10:00,323.97
2024-02-14 11:00:00,Wednesday,14 Feb 2024,11:00,318.76
2024-02-14 12:00:00,Wednesday,14 Feb 2024,12:00,319.62
2024-02-14 13:00:00,Wednesday,14 Feb 2024,13:00,319.19
2024-02-14 14:00:00,Wednesday,14 Feb 2024,14:00,321.82
2024-02-14 15:00:00,Wednesday,14 Feb 2024,15:00,358.24
2024-02-14 16:00:00,Wednesday,14 Feb 2024,16:00,588.05
2024-02-14 17:00:00,Wednesday,14 Feb 2024,17:00,434.03
2024-02-14 18:00:00,Wednesday,14 Feb 2024,18:00,321.49
2024-02-14 19:00:00,Wednesday,14 Feb 2024,19:00,318.81
2024-02-14 20:00:00,Wednesday,14 Feb 2024,20:00,320.93
2024-02-14 21:00:00,Wednesday,14 Feb 2024,21:00,320.76
2024-02-14 22:00:00,Wednesday,14 Feb 2024,22:00,316.46
2024-02-14 23:00:00,Wednesday,14 Feb 2024,23:00,316.45
2024-02-15 00:00:00,Thursday,15 Feb 2024,00:00,327.22
2024-02-15 01:00:00,Thursday,15 Feb 2024,01:00,318.57
2024-02-15 02:00:00,Thursday,15 Feb 2024,02:00,322.38
